,Team,Year,GameMinute,Kicker,Distance,ScoreDiff,Grass,Success
1319,CHI,2006,24,Gould,20,7,TRUE,1
1320,CHI,2006,53,Gould,41,28,TRUE,1
1321,CHI,2006,6,Gould,42,0,TRUE,1
1322,CHI,2006,12,Gould,43,3,TRUE,1
1323,CHI,2006,38,Gould,32,27,TRUE,1
1324,CHI,2006,54,Gould,41,30,TRUE,1
1325,CHI,2006,38,Gould,23,-20,TRUE,1
1326,CHI,2006,3,Gould,43,0,TRUE,1
1327,CHI,2006,27,Gould,36,31,TRUE,1
1328,CHI,2006,15,Gould,38,0,TRUE,1
1329,CHI,2006,44,Gould,38,-11,TRUE,1
1330,CHI,2006,9,Gould,49,-7,FALSE,1
1331,CHI,2006,35,Gould,20,0,FALSE,1
1332,CHI,2006,10,Gould,45,0,FALSE,0
1333,CHI,2006,26,Gould,46,-7,FALSE,1
1334,CHI,2006,57,Gould,32,-7,FALSE,1
1335,CHI,2006,9,Gould,37,0,FALSE,0
1336,CHI,2006,56,Gould,49,15,FALSE,0
1337,CHI,2006,40,Gould,38,18,TRUE,1
1338,CHI,2006,63,Gould,37,0,TRUE,0
1339,CHI,2006,72,Gould,25,0,TRUE,1
1340,CHI,2006,7,Gould,36,0,FALSE,1
1341,CHI,2006,48,Gould,36,-4,FALSE,1
1342,CHI,2006,55,Gould,39,-1,FALSE,1
1343,CHI,2006,58,Gould,44,2,FALSE,1
1344,CHI,2006,56,Gould,41,-3,TRUE,1
1345,CHI,2006,65,Gould,49,0,TRUE,1
1346,CHI,2006,15,Gould,19,0,TRUE,1
1347,CHI,2006,17,Gould,43,3,TRUE,1
1348,CHI,2006,22,Gould,24,6,TRUE,1
1349,CHI,2006,44,Gould,44,-8,TRUE,1
1350,CIN,2006,15,Graham,37,-3,TRUE,1
1351,CIN,2006,49,Graham,42,14,TRUE,1
1352,CIN,2006,59,Graham,36,10,TRUE,1
1353,CIN,2006,23,Graham,44,11,TRUE,0
1354,CIN,2006,30,Graham,37,11,TRUE,1
1355,CIN,2006,46,Graham,37,14,TRUE,1
1356,CIN,2006,6,Graham,40,0,FALSE,1
1357,CIN,2006,13,Graham,45,3,FALSE,1
1358,CIN,2006,43,Graham,37,0,TRUE,1
1359,CIN,2006,50,Graham,47,3,TRUE,1
1360,CIN,2006,60,Graham,62,-1,TRUE,0
1361,CIN,2006,38,Graham,23,-7,FALSE,1
1362,CIN,2006,30,Graham,51,1,FALSE,1
1363,CIN,2006,41,Graham,26,-3,FALSE,1
1364,CIN,2006,43,Graham,51,-16,FALSE,1
1365,CIN,2006,56,Graham,31,-9,FALSE,1
1366,CIN,2006,22,Graham,51,21,FALSE,0
1367,CIN,2006,39,Graham,21,7,FALSE,1
1368,CIN,2006,53,Graham,44,-4,FALSE,1
1369,CIN,2006,23,Graham,21,0,FALSE,1
1370,CIN,2006,30,Graham,24,14,TRUE,1
1371,CIN,2006,16,Graham,23,0,FALSE,1
1372,CIN,2006,25,Graham,27,3,FALSE,1
1373,CIN,2006,57,Graham,46,13,FALSE,0
1374,CIN,2006,14,Graham,27,-3,FALSE,1
1375,CIN,2006,36,Graham,30,-7,FALSE,1
1376,CIN,2006,47,Graham,28,-18,FALSE,1
1377,CIN,2006,24,Graham,46,-7,TRUE,1
1378,CIN,2006,30,Graham,34,-7,FALSE,1
1379,CIN,2006,60,Graham,39,0,FALSE,0
1380,IND,2006,47,Gramatica,20,0,FALSE,1
1381,DAL,2006,5,Gramatica,44,0,FALSE,0
1382,DAL,2006,30,Gramatica,41,0,FALSE,1
1383,DAL,2006,45,Gramatica,35,0,FALSE,1
1384,DAL,2006,60,Gramatica,46,0,FALSE,1
1385,DAL,2006,30,Gramatica,43,-14,FALSE,0
1386,DAL,2006,34,Gramatica,24,-14,FALSE,1
1387,DAL,2006,38,Gramatica,48,-7,FALSE,1
1388,DAL,2006,45,Gramatica,39,-9,FALSE,1
1389,DAL,2006,11,Gramatica,50,-3,FALSE,1
1390,DAL,2006,50,Gramatica,29,4,FALSE,1
1391,WAS,2006,14,Hall,27,-6,TRUE,1
1392,WAS,2006,29,Hall,27,4,TRUE,1
1393,WAS,2006,41,Hall,22,-3,TRUE,1
1394,WAS,2006,60,Hall,48,-3,TRUE,0
1395,WAS,2006,16,Hall,39,-10,FALSE,1
1396,WAS,2006,46,Hall,46,21,TRUE,1
1397,WAS,2006,17,Hall,44,-3,TRUE,1
1398,WAS,2006,30,Hall,37,-7,TRUE,1
1399,WAS,2006,58,Hall,37,0,TRUE,1
1400,WAS,2006,12,Hall,39,0,FALSE,1
1401,WAS,2006,44,Hall,42,-13,FALSE,0
1402,DET,2006,7,Hanson,44,0,FALSE,1
1403,DET,2006,46,Hanson,52,-3,FALSE,0
1404,DET,2006,53,Hanson,37,-3,FALSE,1
1405,DET,2006,23,Hanson,40,-17,TRUE,0
1406,DET,2006,55,Hanson,40,-10,FALSE,1
1407,DET,2006,11,Hanson,29,-6,FALSE,1
1408,DET,2006,37,Hanson,20,-6,FALSE,1
1409,DET,2006,30,Hanson,53,4,FALSE,1
1410,DET,2006,8,Hanson,43,0,FALSE,1
1411,DET,2006,14,Hanson,56,10,FALSE,0
1412,DET,2006,46,Hanson,29,7,FALSE,1
1413,DET,2006,40,Hanson,25,-14,FALSE,1
1414,DET,2006,5,Hanson,28,0,FALSE,1
1415,DET,2006,37,Hanson,19,3,FALSE,1
1416,DET,2006,58,Hanson,36,13,FALSE,1
1417,DET,2006,30,Hanson,25,-13,FALSE,1
1418,DET,2006,52,Hanson,33,-9,FALSE,1
1419,DET,2006,43,Hanson,32,-17,TRUE,1
1420,DET,2006,49,Hanson,52,-14,TRUE,0
1421,DET,2006,9,Hanson,52,7,FALSE,1
1422,DET,2006,27,Hanson,29,4,TRUE,1
1423,DET,2006,36,Hanson,38,-3,TRUE,1
1424,DET,2006,40,Hanson,49,0,TRUE,1
1425,DET,2006,47,Hanson,26,5,TRUE,1
1426,DET,2006,29,Hanson,53,-13,FALSE,1
1427,DET,2006,38,Hanson,45,-13,FALSE,1
1428,DET,2006,8,Hanson,42,0,TRUE,1
1429,DET,2006,35,Hanson,42,-7,TRUE,1
1430,DET,2006,51,Hanson,23,-4,TRUE,1
1431,DET,2006,4,Hanson,33,0,FALSE,1
1432,DET,2006,10,Hanson,25,3,FALSE,1
1433,DET,2006,39,Hanson,26,-1,FALSE,1
1434,DET,2006,57,Hanson,23,5,FALSE,1
1435,OAK,2006,27,Janikowski,34,-9,FALSE,1
1436,OAK,2006,50,Janikowski,51,-18,FALSE,1
1437,OAK,2006,15,Janikowski,33,-7,TRUE,1
1438,OAK,2006,16,Janikowski,36,-4,TRUE,1
1439,OAK,2006,14,Janikowski,54,0,TRUE,0
1440,OAK,2006,38,Janikowski,47,-13,TRUE,1
1441,OAK,2006,16,Janikowski,31,14,TRUE,1
1442,OAK,2006,39,Janikowski,35,14,TRUE,1
1443,OAK,2006,30,Janikowski,19,1,TRUE,1
1444,OAK,2006,33,Janikowski,41,4,TRUE,1
1445,OAK,2006,23,Janikowski,55,0,TRUE,1
1446,OAK,2006,30,Janikowski,20,3,TRUE,1
1447,OAK,2006,39,Janikowski,51,6,TRUE,0
1448,OAK,2006,15,Janikowski,41,-7,TRUE,1
1449,OAK,2006,22,Janikowski,36,-4,TRUE,1
1450,OAK,2006,6,Janikowski,36,0,TRUE,0
1451,OAK,2006,29,Janikowski,53,0,TRUE,0
1452,OAK,2006,37,Janikowski,37,0,TRUE,0
1453,OAK,2006,43,Janikowski,29,0,TRUE,0
1454,OAK,2006,10,Janikowski,51,-7,FALSE,0
1455,OAK,2006,30,Janikowski,33,-14,FALSE,1
1456,OAK,2006,5,Janikowski,25,0,TRUE,1
1457,OAK,2006,19,Janikowski,37,-7,TRUE,1
1458,OAK,2006,37,Janikowski,53,-11,TRUE,1
1459,OAK,2006,20,Janikowski,35,-7,FALSE,1
1460,SD,2006,11,Kaeding,47,0,TRUE,1
1461,SD,2006,25,Kaeding,29,10,TRUE,1
1462,SD,2006,9,Kaeding,28,0,TRUE,1
1463,SD,2006,30,Kaeding,31,17,TRUE,1
1464,SD,2006,39,Kaeding,35,20,TRUE,1
1465,SD,2006,42,Kaeding,44,23,TRUE,1
1466,SD,2006,16,Kaeding,34,0,FALSE,1
1467,SD,2006,29,Kaeding,54,3,FALSE,1
1468,SD,2006,36,Kaeding,40,6,FALSE,0
1469,SD,2006,34,Kaeding,28,-6,TRUE,1
1470,SD,2006,51,Kaeding,33,4,TRUE,1
1471,SD,2006,59,Kaeding,22,7,TRUE,1
1472,SD,2006,36,Kaeding,24,16,TRUE,1
1473,SD,2006,47,Kaeding,44,19,TRUE,1
1474,SD,2006,16,Kaeding,39,-14,TRUE,1
1475,SD,2006,25,Kaeding,31,-17,TRUE,1
1476,SD,2006,29,Kaeding,47,-14,TRUE,0
1477,SD,2006,42,Kaeding,31,11,TRUE,1
1478,SD,2006,8,Kaeding,29,0,TRUE,1
1479,SD,2006,6,Kaeding,42,0,FALSE,1
1480,SD,2006,22,Kaeding,36,10,FALSE,0
1481,SD,2006,48,Kaeding,34,8,TRUE,1
1482,SD,2006,52,Kaeding,35,11,TRUE,1
1483,SD,2006,48,Kaeding,30,8,TRUE,1
1484,SD,2006,56,Kaeding,22,8,TRUE,1
1485,SD,2006,33,Kaeding,46,7,FALSE,1
1486,SD,2006,43,Kaeding,40,3,FALSE,1
1487,SD,2006,13,Kaeding,47,-7,TRUE,1
1488,SD,2006,39,Kaeding,35,17,TRUE,1
1489,SD,2006,60,Kaeding,54,-3,TRUE,0
1490,CAR,2006,8,Kasay,54,0,TRUE,1
1491,CAR,2006,37,Kasay,46,-10,TRUE,1
1492,CAR,2006,18,Kasay,25,-3,FALSE,1
1493,CAR,2006,43,Kasay,26,4,FALSE,1
1494,CAR,2006,14,Kasay,51,7,TRUE,1
1495,CAR,2006,30,Kasay,50,10,TRUE,1
1496,CAR,2006,45,Kasay,49,-1,TRUE,1
1497,CAR,2006,60,Kasay,46,-1,TRUE,1
1498,CAR,2006,30,Kasay,53,11,TRUE,0
1499,CAR,2006,35,Kasay,24,11,TRUE,1
1500,CAR,2006,56,Kasay,19,8,TRUE,1
1501,CAR,2006,13,Kasay,21,0,FALSE,1
1502,CAR,2006,30,Kasay,31,3,FALSE,1
1503,CAR,2006,53,Kasay,21,6,FALSE,1
1504,CAR,2006,30,Kasay,65,4,TRUE,0
1505,CAR,2006,33,Kasay,28,-7,TRUE,1
1506,CAR,2006,26,Kasay,40,0,TRUE,1
1507,CAR,2006,44,Kasay,34,10,TRUE,1
1508,CAR,2006,12,Kasay,42,0,TRUE,1
1509,CAR,2006,30,Kasay,51,0,TRUE,1
1510,CAR,2006,49,Kasay,45,4,TRUE,1
1511,CAR,2006,27,Kasay,37,-3,TRUE,1
1512,CAR,2006,56,Kasay,45,-17,TRUE,1
1513,CAR,2006,8,Kasay,50,0,TRUE,0
1514,CAR,2006,30,Kasay,37,-17,TRUE,1
1515,CAR,2006,29,Kasay,42,4,FALSE,1
1516,CAR,2006,51,Kasay,19,7,FALSE,1
1517,ATL,2006,5,Koenen,50,0,TRUE,0
1518,ATL,2006,14,Koenen,25,-3,TRUE,1
1519,ATL,2006,21,Koenen,32,0,TRUE,1
1520,ATL,2006,27,Koenen,50,3,TRUE,0
1521,ATL,2006,21,Koenen,30,7,FALSE,0
1522,ATL,2006,27,Koenen,36,14,FALSE,0
1523,ATL,2006,51,Koenen,30,11,FALSE,0
1524,ATL,2006,55,Koenen,40,11,FALSE,0
1525,ATL,2006,16,Koenen,51,3,FALSE,1
1526,BUF,2006,11,Lindell,53,0,TRUE,1
1527,BUF,2006,13,Lindell,33,0,TRUE,1
1528,BUF,2006,42,Lindell,45,10,TRUE,1
1529,BUF,2006,45,Lindell,43,13,TRUE,1
1530,BUF,2006,24,Lindell,36,0,FALSE,1
1531,BUF,2006,51,Lindell,28,-11,FALSE,1
1532,BUF,2006,30,Lindell,44,4,FALSE,0
1533,BUF,2006,46,Lindell,28,8,FALSE,1
1534,BUF,2006,30,Lindell,53,-10,FALSE,1
1535,BUF,2006,13,Lindell,40,-7,FALSE,1
1536,BUF,2006,49,Lindell,46,-18,FALSE,1
1537,BUF,2006,4,Lindell,28,0,FALSE,1
1538,BUF,2006,9,Lindell,22,0,FALSE,1
1539,BUF,2006,37,Lindell,30,-7,FALSE,1
1540,BUF,2006,50,Lindell,43,-4,FALSE,1
1541,BUF,2006,54,Lindell,41,-1,FALSE,0
1542,BUF,2006,18,Lindell,40,7,TRUE,1
1543,BUF,2006,17,Lindell,21,7,FALSE,1
1544,BUF,2006,60,Lindell,42,0,FALSE,1
1545,BUF,2006,52,Lindell,34,15,FALSE,1
1546,BUF,2006,4,Lindell,21,0,FALSE,1
1547,BUF,2006,24,Lindell,36,-3,FALSE,1
1548,BUF,2006,29,Lindell,45,0,FALSE,1
1549,BUF,2006,30,Lindell,21,-4,FALSE,1
1550,BUF,2006,45,Lindell,24,6,FALSE,1
1551,MIN,2006,30,Longwell,46,-7,TRUE,1
1552,MIN,2006,46,Longwell,54,0,TRUE,0
1553,MIN,2006,59,Longwell,31,0,TRUE,1
1554,MIN,2006,7,Longwell,26,0,FALSE,1
1555,MIN,2006,25,Longwell,22,0,FALSE,1
1556,MIN,2006,38,Longwell,51,-4,FALSE,0
1557,MIN,2006,68,Longwell,19,0,FALSE,1
1558,MIN,2006,5,Longwell,31,0,FALSE,1
1559,MIN,2006,29,Longwell,26,0,FALSE,1
1560,MIN,2006,53,Longwell,41,1,FALSE,1
1561,MIN,2006,7,Longwell,37,0,FALSE,1
1562,MIN,2006,30,Longwell,49,-4,FALSE,1
1563,MIN,2006,11,Longwell,26,0,FALSE,1
1564,MIN,2006,57,Longwell,20,-1,FALSE,1
1565,MIN,2006,4,Longwell,33,0,FALSE,1
1566,MIN,2006,40,Longwell,46,7,FALSE,0
1567,MIN,2006,12,Longwell,21,0,TRUE,1
1568,MIN,2006,59,Longwell,34,-9,FALSE,1
1569,MIN,2006,39,Longwell,35,-3,TRUE,1
1570,MIN,2006,46,Longwell,19,0,TRUE,1
1571,MIN,2006,39,Longwell,40,8,FALSE,1
1572,MIN,2006,22,Longwell,23,-7,TRUE,1
1573,MIN,2006,35,Longwell,30,-4,TRUE,1
1574,MIN,2006,33,Longwell,30,10,FALSE,1
1575,MIN,2006,30,Longwell,49,-13,FALSE,0
1576,MIA,2006,30,Mare,26,-7,TRUE,1
1577,MIA,2006,18,Mare,55,-3,TRUE,0
1578,MIA,2006,9,Mare,40,0,TRUE,1
1579,MIA,2006,29,Mare,30,-4,TRUE,0
1580,MIA,2006,57,Mare,39,0,TRUE,1
1581,MIA,2006,18,Mare,52,0,TRUE,1
1582,MIA,2006,38,Mare,29,0,TRUE,1
1583,MIA,2006,55,Mare,22,-11,TRUE,1
1584,MIA,2006,12,Mare,40,-3,TRUE,0
1585,MIA,2006,30,Mare,40,-6,TRUE,1
1586,MIA,2006,54,Mare,50,-10,TRUE,0
1587,MIA,2006,41,Mare,21,-6,FALSE,1
1588,MIA,2006,60,Mare,51,-3,FALSE,0
1589,MIA,2006,29,Mare,32,1,TRUE,1
1590,MIA,2006,39,Mare,40,-10,TRUE,1
1591,MIA,2006,47,Mare,45,-7,TRUE,1
1592,MIA,2006,58,Mare,52,-10,TRUE,0
1593,MIA,2006,30,Mare,37,4,TRUE,0
1594,MIA,2006,59,Mare,20,15,TRUE,1
1595,MIA,2006,8,Mare,40,0,TRUE,1
1596,MIA,2006,19,Mare,22,3,TRUE,1
1597,MIA,2006,26,Mare,50,13,TRUE,0
1598,MIA,2006,16,Mare,44,-7,TRUE,1
1599,MIA,2006,42,Mare,44,0,TRUE,0
1600,MIA,2006,34,Mare,42,4,FALSE,1
1601,MIA,2006,49,Mare,28,14,FALSE,1
1602,MIA,2006,43,Mare,42,-10,TRUE,0
1603,MIA,2006,57,Mare,42,-17,TRUE,1
1604,MIA,2006,15,Mare,35,0,TRUE,1
1605,MIA,2006,30,Mare,33,3,TRUE,1
1606,MIA,2006,58,Mare,25,-3,TRUE,1
1607,MIA,2006,8,Mare,28,0,FALSE,1
1608,MIA,2006,29,Mare,38,-4,FALSE,1
1609,MIA,2006,32,Mare,42,-11,FALSE,1
1610,MIA,2006,43,Mare,27,-11,FALSE,1
1611,MIA,2006,48,Mare,34,-8,FALSE,1
1612,SF,2006,48,Nedney,34,-10,TRUE,0
1613,SF,2006,52,Nedney,22,-10,TRUE,1
1614,SF,2006,60,Nedney,44,-10,TRUE,1
1615,SF,2006,7,Nedney,32,0,TRUE,1
1616,SF,2006,45,Nedney,46,7,TRUE,0
1617,SF,2006,55,Nedney,20,4,TRUE,1
1618,SF,2006,23,Nedney,48,-14,TRUE,1
1619,SF,2006,30,Nedney,51,-24,TRUE,0
1620,SF,2006,49,Nedney,19,8,TRUE,1
1621,SF,2006,52,Nedney,49,18,TRUE,0
1622,SF,2006,56,Nedney,39,11,TRUE,1
1623,SF,2006,16,Nedney,42,-7,TRUE,1
1624,SF,2006,49,Nedney,23,-41,TRUE,1
1625,SF,2006,17,Nedney,25,-3,TRUE,1
1626,SF,2006,22,Nedney,30,0,TRUE,1
1627,SF,2006,53,Nedney,51,3,TRUE,1
1628,SF,2006,14,Nedney,28,7,FALSE,1
1629,SF,2006,21,Nedney,23,10,FALSE,1
1630,SF,2006,35,Nedney,23,10,FALSE,1
1631,SF,2006,48,Nedney,47,6,FALSE,1
1632,SF,2006,11,Nedney,39,0,TRUE,1
1633,SF,2006,30,Nedney,18,17,TRUE,1
1634,SF,2006,39,Nedney,30,13,TRUE,0
1635,SF,2006,60,Nedney,27,6,TRUE,0
1636,SF,2006,56,Nedney,24,1,FALSE,1
1637,SF,2006,15,Nedney,29,0,FALSE,1
1638,SF,2006,7,Nedney,24,0,TRUE,1
1639,SF,2006,29,Nedney,36,-14,TRUE,1
1640,SF,2006,30,Nedney,39,-7,FALSE,1
1641,SF,2006,5,Nedney,49,0,TRUE,1
1642,SF,2006,30,Nedney,32,-17,TRUE,1
1643,SF,2006,30,Nedney,46,-13,TRUE,1
1644,SF,2006,48,Nedney,29,1,TRUE,1
1645,SF,2006,54,Nedney,46,4,TRUE,1
1646,SF,2006,73,Nedney,36,0,TRUE,1
1647,WAS,2006,26,Novak,49,-3,FALSE,0
1648,WAS,2006,50,Novak,35,-19,FALSE,0
1649,WAS,2006,11,Novak,28,2,TRUE,1
1650,WAS,2006,60,Novak,49,0,TRUE,0
1651,WAS,2006,60,Novak,47,0,TRUE,1
1652,WAS,2006,18,Novak,48,-10,TRUE,0
1653,WAS,2006,26,Novak,32,-17,TRUE,1
1654,WAS,2006,14,Novak,45,-3,TRUE,1
1655,WAS,2006,16,Novak,37,-3,TRUE,0
1656,WAS,2006,26,Novak,42,-3,TRUE,1
1657,NYJ,2006,33,Nugent,18,13,TRUE,1
1658,NYJ,2006,36,Nugent,34,16,TRUE,0
1659,NYJ,2006,46,Nugent,30,16,TRUE,0
1660,NYJ,2006,51,Nugent,42,-10,FALSE,1
1661,NYJ,2006,6,Nugent,33,0,FALSE,1
1662,NYJ,2006,36,Nugent,33,3,FALSE,1
1663,NYJ,2006,46,Nugent,33,11,FALSE,1
1664,NYJ,2006,9,Nugent,27,0,TRUE,1
1665,NYJ,2006,27,Nugent,52,-7,TRUE,0
1666,NYJ,2006,48,Nugent,47,-10,TRUE,1
1667,NYJ,2006,44,Nugent,34,1,TRUE,1
1668,NYJ,2006,14,Nugent,23,0,FALSE,1
1669,NYJ,2006,21,Nugent,34,3,FALSE,1
1670,NYJ,2006,29,Nugent,54,3,FALSE,1
1671,NYJ,2006,52,Nugent,40,20,FALSE,1
1672,NYJ,2006,6,Nugent,24,0,TRUE,1
1673,NYJ,2006,19,Nugent,30,0,FALSE,1
1674,NYJ,2006,30,Nugent,38,-11,FALSE,1
1675,NYJ,2006,19,Nugent,25,0,FALSE,1
1676,NYJ,2006,28,Nugent,52,10,FALSE,1
1677,NYJ,2006,30,Nugent,45,13,FALSE,1
1678,NYJ,2006,41,Nugent,20,16,FALSE,1
1679,NYJ,2006,43,Nugent,22,0,TRUE,1
1680,NYJ,2006,60,Nugent,30,0,TRUE,1
1681,NYJ,2006,30,Nugent,35,4,FALSE,1
1682,NYJ,2006,38,Nugent,22,7,FALSE,1
1683,NYJ,2006,49,Nugent,35,17,FALSE,1
1684,NYJ,2006,13,Nugent,28,-7,FALSE,1
1685,NYJ,2006,37,Nugent,21,-7,FALSE,1
1686,NYJ,2006,49,Nugent,37,-10,FALSE,1
1687,ARI,2006,26,Rackers,36,7,TRUE,1
1688,ARI,2006,59,Rackers,30,7,TRUE,1
1689,ARI,2006,14,Rackers,51,-14,FALSE,0
1690,ARI,2006,30,Rackers,53,-14,FALSE,0
1691,ARI,2006,38,Rackers,43,-14,FALSE,1
1692,ARI,2006,13,Rackers,29,-6,FALSE,1
1693,ARI,2006,30,Rackers,41,4,TRUE,1
1694,ARI,2006,35,Rackers,45,7,TRUE,1
1695,ARI,2006,60,Rackers,51,-3,TRUE,0
1696,ARI,2006,19,Rackers,52,14,TRUE,0
1697,ARI,2006,26,Rackers,41,14,TRUE,1
1698,ARI,2006,30,Rackers,28,17,TRUE,1
1699,ARI,2006,44,Rackers,29,17,TRUE,1
1700,ARI,2006,60,Rackers,40,-1,TRUE,0
1701,ARI,2006,6,Rackers,49,0,TRUE,0
1702,ARI,2006,24,Rackers,29,-17,TRUE,1
1703,ARI,2006,42,Rackers,45,-19,TRUE,1
1704,ARI,2006,50,Rackers,38,-16,TRUE,1
1705,ARI,2006,27,Rackers,28,-10,TRUE,1
1706,ARI,2006,29,Rackers,36,7,TRUE,1
1707,ARI,2006,17,Rackers,21,0,FALSE,1
1708,ARI,2006,27,Rackers,50,3,FALSE,1
1709,ARI,2006,44,Rackers,41,-11,FALSE,0
1710,ARI,2006,30,Rackers,23,11,FALSE,1
1711,ARI,2006,58,Rackers,20,18,FALSE,1
1712,ARI,2006,26,Rackers,32,7,TRUE,1
1713,ARI,2006,35,Rackers,53,3,TRUE,0
1714,ARI,2006,57,Rackers,40,3,TRUE,1
1715,ARI,2006,22,Rackers,49,-13,TRUE,1
1716,ARI,2006,34,Rackers,50,-6,TRUE,0
1717,ARI,2006,43,Rackers,38,-13,TRUE,1
1718,ARI,2006,8,Rackers,25,-3,TRUE,1
1719,ARI,2006,28,Rackers,39,14,TRUE,1
1720,ARI,2006,45,Rackers,37,7,TRUE,1
1721,ARI,2006,52,Rackers,32,10,TRUE,1
1722,ARI,2006,44,Rackers,28,-20,TRUE,1
1723,ARI,2006,57,Rackers,20,-10,TRUE,1
1724,GB,2006,30,Rayner,53,-16,TRUE,0
1725,GB,2006,7,Rayner,24,7,TRUE,1
1726,GB,2006,15,Rayner,36,10,TRUE,1
1727,GB,2006,23,Rayner,24,0,FALSE,1
1728,GB,2006,5,Rayner,23,0,TRUE,1
1729,GB,2006,25,Rayner,54,-4,TRUE,1
1730,GB,2006,29,Rayner,46,-1,TRUE,1
1731,GB,2006,40,Rayner,54,-1,TRUE,0
1732,GB,2006,17,Rayner,27,0,TRUE,1
1733,GB,2006,22,Rayner,45,3,TRUE,0
1734,GB,2006,30,Rayner,32,-4,TRUE,1
1735,GB,2006,18,Rayner,42,-7,TRUE,1
1736,GB,2006,21,Rayner,34,-4,TRUE,1
1737,GB,2006,53,Rayner,42,14,TRUE,1
1738,GB,2006,48,Rayner,49,-3,FALSE,1
1739,GB,2006,9,Rayner,20,0,FALSE,1
1740,GB,2006,41,Rayner,24,3,FALSE,1
1741,GB,2006,58,Rayner,29,6,FALSE,1
1742,GB,2006,13,Rayner,44,-7,TRUE,0
1743,GB,2006,18,Rayner,28,4,FALSE,0
1744,GB,2006,50,Rayner,34,-6,FALSE,1
1745,GB,2006,20,Rayner,40,-17,TRUE,0
1746,GB,2006,37,Rayner,34,-31,TRUE,1
1747,GB,2006,16,Rayner,23,4,TRUE,1
1748,GB,2006,46,Rayner,44,11,TRUE,1
1749,GB,2006,52,Rayner,21,14,TRUE,1
1750,GB,2006,13,Rayner,24,-3,TRUE,1
1751,GB,2006,6,Rayner,38,0,TRUE,1
1752,GB,2006,12,Rayner,38,3,TRUE,0
1753,GB,2006,19,Rayner,34,3,TRUE,0
1754,GB,2006,30,Rayner,44,3,TRUE,1
1755,GB,2006,59,Rayner,44,-1,TRUE,1
1756,GB,2006,20,Rayner,32,13,TRUE,0
1757,GB,2006,30,Rayner,25,13,TRUE,1
1758,GB,2006,50,Rayner,46,16,TRUE,1
1759,PIT,2006,57,Reed,44,4,TRUE,0
1760,PIT,2006,29,Reed,48,0,TRUE,0
1761,PIT,2006,36,Reed,37,-7,TRUE,1
1762,PIT,2006,57,Reed,36,-11,TRUE,1
1763,PIT,2006,25,Reed,39,7,TRUE,1
1764,PIT,2006,30,Reed,44,3,TRUE,1
1765,PIT,2006,30,Reed,32,28,TRUE,1
1766,PIT,2006,35,Reed,28,31,TRUE,0
1767,PIT,2006,7,Reed,28,-7,FALSE,1
1768,PIT,2006,20,Reed,29,-7,TRUE,1
1769,PIT,2006,25,Reed,39,-4,TRUE,1
1770,PIT,2006,27,Reed,40,-7,TRUE,0
1771,PIT,2006,30,Reed,46,-7,TRUE,1
1772,PIT,2006,52,Reed,29,-11,TRUE,1
1773,PIT,2006,29,Reed,32,-3,TRUE,1
1774,PIT,2006,38,Reed,35,-7,TRUE,0
1775,PIT,2006,40,Reed,43,-10,TRUE,1
1776,PIT,2006,28,Reed,50,7,TRUE,1
1777,PIT,2006,56,Reed,32,17,TRUE,0
1778,PIT,2006,58,Reed,39,17,TRUE,1
1779,PIT,2006,21,Reed,23,7,TRUE,1
1780,PIT,2006,27,Reed,35,10,TRUE,0
1781,PIT,2006,53,Reed,28,24,TRUE,1
1782,PIT,2006,26,Reed,19,7,TRUE,1
1783,PIT,2006,41,Reed,45,14,TRUE,1
1784,PIT,2006,56,Reed,26,31,TRUE,1
1785,PIT,2006,59,Reed,35,-3,FALSE,1
1786,JAC,2006,22,Scobee,35,-10,TRUE,1
1787,JAC,2006,38,Scobee,49,0,TRUE,0
1788,JAC,2006,40,Scobee,31,0,TRUE,1
1789,JAC,2006,54,Scobee,32,3,TRUE,1
1790,JAC,2006,56,Scobee,42,6,TRUE,1
1791,JAC,2006,28,Scobee,24,0,FALSE,0
1792,JAC,2006,45,Scobee,49,-7,FALSE,0
1793,JAC,2006,5,Scobee,46,0,TRUE,1
1794,JAC,2006,54,Scobee,43,-3,TRUE,1
1795,JAC,2006,60,Scobee,41,-3,TRUE,1
1796,JAC,2006,35,Scobee,43,28,TRUE,1
1797,JAC,2006,58,Scobee,40,38,TRUE,1
1798,JAC,2006,39,Scobee,40,7,TRUE,1
1799,JAC,2006,51,Scobee,27,7,TRUE,1
1800,JAC,2006,16,Scobee,47,14,TRUE,1
1801,JAC,2006,21,Scobee,21,17,TRUE,1
1802,JAC,2006,43,Scobee,39,34,TRUE,1
1803,JAC,2006,16,Scobee,44,-10,TRUE,1
1804,JAC,2006,8,Scobee,39,-3,TRUE,1
1805,JAC,2006,36,Scobee,24,7,TRUE,1
1806,JAC,2006,45,Scobee,23,3,TRUE,1
1807,JAC,2006,55,Scobee,48,13,TRUE,1
1808,JAC,2006,4,Scobee,42,0,FALSE,0
1809,JAC,2006,45,Scobee,27,-10,FALSE,1
1810,JAC,2006,15,Scobee,48,-7,TRUE,1
1811,JAC,2006,12,Scobee,48,4,TRUE,0
1812,JAC,2006,30,Scobee,48,11,TRUE,1
1813,JAC,2006,34,Scobee,34,21,TRUE,1
1814,JAC,2006,45,Scobee,46,24,TRUE,1
1815,JAC,2006,19,Scobee,43,0,TRUE,1
1816,JAC,2006,38,Scobee,53,-10,TRUE,0
